Nitrogen,Potassium,Phosphorous,Fertilizer Name
22.529964080064694,0.0,20.431325573609836,Twenty Eight-Twenty Eight
20.858378738170302,0.0,21.782648685052866,Twenty Eight-Twenty Eight
22.79688331759463,0.0,19.553239112482338,Twenty Eight-Twenty Eight
22.798106725670245,0.0,21.77416199622339,Twenty Eight-Twenty Eight
23.226646713136546,0.0,21.636438238927724,Twenty Eight-Twenty Eight
23.03210299720504,0.0,20.907947971948893,Twenty Eight-Twenty Eight
22.352511944125855,0.0,16.589164684719314,Twenty Eight-Twenty Eight
23.090334827627732,0.0,23.90475696825409,Twenty Eight-Twenty Eight
24.0661123495741,0.0,20.776335963902614,Twenty Eight-Twenty Eight
23.456149389276618,0.0,21.478875913979834,Twenty Eight-Twenty Eight
22.922732668227034,0.0,18.3420332787417,Twenty Eight-Twenty Eight
22.34097012684476,0.0,23.945800202268565,Twenty Eight-Twenty Eight
23.335411703115263,0.0,23.10345538127391,Twenty Eight-Twenty Eight
22.15523792646844,0.0,21.24823717149964,Twenty Eight-Twenty Eight
24.49823468989457,0.0,21.54531577586984,Twenty Eight-Twenty Eight
23.51037884728206,0.0,17.62060098726152,Twenty Eight-Twenty Eight
21.745793424919068,0.0,17.948631855596634,Twenty Eight-Twenty Eight
22.583104886355006,0.0,19.324154188987944,Twenty Eight-Twenty Eight
21.955515520553387,0.0,22.06642515811,Twenty Eight-Twenty Eight
24.178439219362573,0.0,23.62705169478457,Twenty Eight-Twenty Eight
23.114847325942613,0.0,16.889638004596687,Twenty Eight-Twenty Eight
22.523200601332356,0.0,20.01817660833534,Twenty Eight-Twenty Eight
24.09343888072177,0.0,20.43050758979515,Twenty Eight-Twenty Eight
23.844251083677825,0.0,21.646961564256877,Twenty Eight-Twenty Eight
22.861774309453917,0.0,23.936108221619854,Twenty Eight-Twenty Eight
23.13003176191443,0.0,21.600022714169633,Twenty Eight-Twenty Eight
23.394204764070103,0.0,21.963946981490558,Twenty Eight-Twenty Eight
21.713648322307023,0.0,22.255631407522678,Twenty Eight-Twenty Eight
22.669799932403773,0.0,20.578306158175234,Twenty Eight-Twenty Eight
23.156865978819972,0.0,21.952566671545707,Twenty Eight-Twenty Eight
23.492428531932205,0.0,19.627933394672905,Twenty Eight-Twenty Eight
21.378599518253605,0.0,24.08594196551598,Twenty Eight-Twenty Eight
23.877825123416546,0.0,19.05248871713911,Twenty Eight-Twenty Eight
19.26293036872965,0.0,22.550130828650715,Twenty Eight-Twenty Eight
21.91386118570576,0.0,21.681301105964724,Twenty Eight-Twenty Eight
24.29461843088573,0.0,19.265760678602312,Twenty Eight-Twenty Eight
23.50746934891137,0.0,21.508415455308295,Twenty Eight-Twenty Eight
23.212981641128696,0.0,26.113216375612588,Twenty Eight-Twenty Eight
22.63363603884425,0.0,19.463945435462588,Twenty Eight-Twenty Eight
24.170414916791003,0.0,21.735704815807612,Twenty Eight-Twenty Eight
22.777367534690566,0.0,23.260329235034636,Twenty Eight-Twenty Eight
23.68008116120029,0.0,19.451760394304916,Twenty Eight-Twenty Eight
21.756024750565505,0.0,22.689127484313154,Twenty Eight-Twenty Eight
23.564593502028643,0.0,16.59128288652445,Twenty Eight-Twenty Eight
23.752570382405267,0.0,19.14899061653366,Twenty Eight-Twenty Eight
22.315950261406343,0.0,24.119075953340623,Twenty Eight-Twenty Eight
22.952279715097337,0.0,24.124701937032736,Twenty Eight-Twenty Eight
21.293136279085765,0.0,23.176989844423773,Twenty Eight-Twenty Eight
23.236349036462855,0.0,21.990608121147236,Twenty Eight-Twenty Eight
22.891291658170775,0.0,19.321604094689164,Twenty Eight-Twenty Eight
23.923432544342937,0.0,20.62656799067263,Twenty Eight-Twenty Eight
22.48238790286139,0.0,20.675360552652908,Twenty Eight-Twenty Eight
21.371331554768513,0.0,21.1817162222498,Twenty Eight-Twenty Eight
24.122781298513342,0.0,22.033880081612818,Twenty Eight-Twenty Eight
22.09619041942557,0.0,18.94915210509822,Twenty Eight-Twenty Eight
22.65158947256398,0.0,20.69129985607798,Twenty Eight-Twenty Eight
23.13788243546272,0.0,16.77270268233396,Twenty Eight-Twenty Eight
22.061015452954358,0.0,22.29303688405875,Twenty Eight-Twenty Eight
21.059327706025222,0.0,23.528329430339813,Twenty Eight-Twenty Eight
23.389265075551467,0.0,20.604948485586284,Twenty Eight-Twenty Eight
21.233320536659892,0.0,22.456757911706198,Twenty Eight-Twenty Eight
23.48712815746329,0.0,18.58639820229462,Twenty Eight-Twenty Eight
23.993355477345155,0.0,17.093884049556262,Twenty Eight-Twenty Eight
24.035406989654764,0.0,22.37565341553647,Twenty Eight-Twenty Eight
22.272354678677868,0.0,19.4774512706153,Twenty Eight-Twenty Eight
22.953102075094186,0.0,19.76264017946138,Twenty Eight-Twenty Eight
21.343403597621762,0.0,18.682442980292066,Twenty Eight-Twenty Eight
23.45711490562153,0.0,22.084025364462363,Twenty Eight-Twenty Eight
21.490386559469044,0.0,24.35149776848046,Twenty Eight-Twenty Eight
23.39627898965259,0.0,23.37813177796632,Twenty Eight-Twenty Eight
22.36316139232282,0.0,15.96007225049713,Twenty Eight-Twenty Eight
22.019113972329453,0.0,24.541300090600778,Twenty Eight-Twenty Eight
22.35657798276337,0.0,23.91260032323209,Twenty Eight-Twenty Eight
22.22784430356501,0.0,22.83850453093055,Twenty Eight-Twenty Eight
22.649559818323706,0.0,20.7154197148743,Twenty Eight-Twenty Eight
21.51481362802562,0.0,13.719221238950901,Twenty Eight-Twenty Eight
20.499608240411675,0.0,20.37895786677924,Twenty Eight-Twenty Eight
22.668491234569117,0.0,18.548089768570307,Twenty Eight-Twenty Eight
22.311855856190068,0.0,25.013378078397135,Twenty Eight-Twenty Eight
23.355335874707993,0.0,19.97113570026086,Twenty Eight-Twenty Eight
21.693352310875564,0.0,19.94237104665022,Twenty Eight-Twenty Eight
22.908406521651482,0.0,20.60419112402178,Twenty Eight-Twenty Eight
23.81485137911683,0.0,21.60159819552307,Twenty Eight-Twenty Eight
22.723931053375,0.0,21.592228845545854,Twenty Eight-Twenty Eight
21.070199150472433,0.0,18.950683204577828,Twenty Eight-Twenty Eight
23.541075876206627,0.0,20.562287709259884,Twenty Eight-Twenty Eight
23.5552631921892,0.0,21.22018603396775,Twenty Eight-Twenty Eight
22.998110042788632,0.0,21.815392865101362,Twenty Eight-Twenty Eight
23.366366175024464,0.0,21.642221781920405,Twenty Eight-Twenty Eight
22.423983706138518,0.0,20.815827896020743,Twenty Eight-Twenty Eight
22.480912411823276,0.0,25.02798667212682,Twenty Eight-Twenty Eight
23.755390087130877,0.0,21.52396898072576,Twenty Eight-Twenty Eight
21.989169804627764,0.0,22.178345447208482,Twenty Eight-Twenty Eight
25.014610521118257,0.0,22.75895970608106,Twenty Eight-Twenty Eight
23.996672363312378,0.0,23.92463887698001,Twenty Eight-Twenty Eight
23.101223989376926,0.0,18.19555571282391,Twenty Eight-Twenty Eight
21.524280860160047,0.0,21.592591044725857,Twenty Eight-Twenty Eight
22.36868805088187,0.0,23.8534983432069,Twenty Eight-Twenty Eight
22.913702565296383,0.0,17.883014711608162,Twenty Eight-Twenty Eight
21.690887967827233,0.0,20.80530383266599,Twenty Eight-Twenty Eight
11.359821113544015,0.0,10.871029277273802,Twenty-Twenty
12.024803122551676,0.0,10.891655126859039,Twenty-Twenty
10.723698812637453,0.0,11.02737243770669,Twenty-Twenty
11.417305994748025,0.0,11.55229865701429,Twenty-Twenty
10.942429706769033,0.0,11.691807576280107,Twenty-Twenty
10.722321245546365,0.0,12.69865199667731,Twenty-Twenty
10.38913272696075,0.0,10.750892054202927,Twenty-Twenty
11.647760903668619,0.0,13.339665843624338,Twenty-Twenty
11.149300968935915,0.0,11.56379541221284,Twenty-Twenty
10.940923326923672,0.0,11.220104807744725,Twenty-Twenty
11.165276714787954,0.0,11.682486615606042,Twenty-Twenty
10.527469234445327,0.0,11.553293536902109,Twenty-Twenty
11.290086944945422,0.0,11.218237974305119,Twenty-Twenty
11.785869754640373,0.0,11.205430098785165,Twenty-Twenty
10.829550510029712,0.0,11.130839910122944,Twenty-Twenty
11.016749379240936,0.0,12.703364386762459,Twenty-Twenty
11.639400670898342,0.0,11.106380663106606,Twenty-Twenty
11.914938078935862,0.0,11.725089722811775,Twenty-Twenty
11.190855489193936,0.0,11.880409700911997,Twenty-Twenty
11.034101851812787,0.0,10.346864294959078,Twenty-Twenty
11.009999382356556,0.0,11.984844514877066,Twenty-Twenty
11.666497764102264,0.0,11.805703990223977,Twenty-Twenty
10.631909481655041,0.0,12.176841895109716,Twenty-Twenty
11.461079145721362,0.0,11.537735910840233,Twenty-Twenty
11.365955752678708,0.0,11.359598976548908,Twenty-Twenty
10.77669906747123,0.0,11.326858588495213,Twenty-Twenty
11.58284693250524,0.0,12.153063095754927,Twenty-Twenty
11.529496519634971,0.0,11.791737133386837,Twenty-Twenty
10.936418660996887,0.0,12.94844414153585,Twenty-Twenty
11.363173917597653,0.0,11.802214057245417,Twenty-Twenty
11.090699307914738,0.0,10.213683769511793,Twenty-Twenty
11.52900318086175,0.0,11.90866957226458,Twenty-Twenty
11.26753139574749,0.0,11.74519744965883,Twenty-Twenty
10.973642627476814,0.0,10.571663304683218,Twenty-Twenty
10.204308626259905,0.0,12.019844696725608,Twenty-Twenty
11.255029416118022,0.0,11.749494679101431,Twenty-Twenty
12.150727101924696,0.0,11.974413092726008,Twenty-Twenty
11.562789652231032,0.0,12.3569695203966,Twenty-Twenty
11.413143759332884,0.0,11.49492112252186,Twenty-Twenty
10.584336275354477,0.0,11.885705218413635,Twenty-Twenty
11.237650584552947,0.0,12.058046514921669,Twenty-Twenty
12.337151184897632,0.0,11.348686178946267,Twenty-Twenty
10.822476719205625,0.0,9.524523348309422,Twenty-Twenty
12.295593147022574,0.0,11.391132637045766,Twenty-Twenty
11.354064308964592,0.0,11.209630378089427,Twenty-Twenty
11.304830313037064,0.0,11.019126956711142,Twenty-Twenty
11.282453704991958,0.0,11.259362369279447,Twenty-Twenty
11.190637280968657,0.0,10.354152777316228,Twenty-Twenty
11.440940511531215,0.0,10.470286985569137,Twenty-Twenty
10.785699615256876,0.0,12.674519713781969,Twenty-Twenty
12.218099341673744,0.0,11.474043860135133,Twenty-Twenty
11.897732535228858,0.0,11.733870991603174,Twenty-Twenty
11.521966581824781,0.0,11.199569840410364,Twenty-Twenty
11.224294433449247,0.0,11.711217107786437,Twenty-Twenty
11.506202870120436,0.0,10.62475598206586,Twenty-Twenty
11.417072879398992,0.0,12.082647025383062,Twenty-Twenty
12.152608984073,0.0,13.216593741874686,Twenty-Twenty
11.47622676712728,0.0,11.974607881515183,Twenty-Twenty
12.100922650038958,0.0,11.776910990668137,Twenty-Twenty
10.354486986287526,0.0,11.675646348507717,Twenty-Twenty
11.219830324916792,0.0,12.850498207112981,Twenty-Twenty
10.143913003111596,0.0,10.637965051998874,Twenty-Twenty
11.675348756728182,0.0,9.871167355104934,Twenty-Twenty
11.788939161475959,0.0,12.205045420561413,Twenty-Twenty
11.358752345260104,0.0,11.946949753615312,Twenty-Twenty
10.213901351075183,0.0,9.971036261824572,Twenty-Twenty
11.292743891930797,0.0,11.979361980936737,Twenty-Twenty
12.247804944650817,0.0,12.129771793092315,Twenty-Twenty
10.841106134441317,0.0,12.369285129185123,Twenty-Twenty
10.681656269629022,0.0,10.009827988695108,Twenty-Twenty
11.819861653720018,0.0,11.490700970899947,Twenty-Twenty
11.053195815310652,0.0,12.25513348470259,Twenty-Twenty
11.60936237885977,0.0,12.489132095041835,Twenty-Twenty
11.881870826215284,0.0,12.643813785440946,Twenty-Twenty
11.419640387432848,0.0,11.864679315456108,Twenty-Twenty
11.355056085771793,0.0,11.067051952263707,Twenty-Twenty
10.61717434662979,0.0,12.640202785997753,Twenty-Twenty
11.932594633279773,0.0,11.018711978415558,Twenty-Twenty
10.935694927170445,0.0,11.984360331201719,Twenty-Twenty
12.087138201782547,0.0,10.4719013474997,Twenty-Twenty
11.80707409403592,0.0,11.548208027949494,Twenty-Twenty
11.426326759300185,0.0,10.97243926999668,Twenty-Twenty
11.991225211017419,0.0,11.798018599307866,Twenty-Twenty
10.685895686940622,0.0,11.139471867242431,Twenty-Twenty
11.632384632065028,0.0,11.098235756060072,Twenty-Twenty
11.370400040134603,0.0,10.028812037425581,Twenty-Twenty
11.562532730259868,0.0,11.94766494298751,Twenty-Twenty
11.239428159833189,0.0,11.904570080721314,Twenty-Twenty
11.07079273489174,0.0,12.258536015633078,Twenty-Twenty
11.221917472072631,0.0,11.853972531734552,Twenty-Twenty
11.876484186784342,0.0,10.058755391863956,Twenty-Twenty
12.244700091007406,0.0,11.64344811814634,Twenty-Twenty
11.830224926068531,0.0,11.276889922805223,Twenty-Twenty
10.895477046342354,0.0,11.679569828603643,Twenty-Twenty
11.77314357392546,0.0,11.230997045287188,Twenty-Twenty
11.074200340728254,0.0,12.913541322276934,Twenty-Twenty
11.734664236241839,0.0,11.375684633604425,Twenty-Twenty
10.525597453199982,0.0,11.348767245248489,Twenty-Twenty
12.208068048594523,0.0,11.371389974802966,Twenty-Twenty
11.845391923922799,0.0,12.404598942474085,Twenty-Twenty
11.865406530344245,0.0,12.327790812286398,Twenty-Twenty
11.065265942371457,0.0,13.306066904179628,Twenty-Twenty
10.770697346668753,0.0,11.299648255966138,Twenty-Twenty
12.372222982971497,0.0,11.09255271654818,Twenty-Twenty
11.321090085221531,0.0,11.936502579136281,Twenty-Twenty
10.52496891261086,0.0,11.891859135240264,Twenty-Twenty
11.423731398144987,0.0,10.393044662633933,Twenty-Twenty
10.830624581287594,0.0,12.491688978252027,Twenty-Twenty
12.134394609783733,0.0,10.38976363535824,Twenty-Twenty
11.795142921078737,0.0,9.888623951548713,Twenty-Twenty
10.467570266820747,0.0,11.691541253057968,Twenty-Twenty
11.02960124223095,0.0,11.843408902403572,Twenty-Twenty
10.920437643676339,0.0,11.3727899432778,Twenty-Twenty
11.837481960902236,0.0,9.913047254688305,Twenty-Twenty
11.103161992980558,0.0,11.85467931623719,Twenty-Twenty
11.156235065001578,0.0,11.536674083266343,Twenty-Twenty
11.258164007014667,0.0,11.03161358599016,Twenty-Twenty
11.04967124467335,0.0,12.060463783242172,Twenty-Twenty
10.798407262471919,0.0,12.071424498381562,Twenty-Twenty
10.440829896774067,0.0,11.510091110030151,Twenty-Twenty
12.129048113697278,0.0,10.699075671653937,Twenty-Twenty
10.352486629138898,0.0,9.736731599815547,Twenty-Twenty
11.358388779631785,0.0,11.659075061663929,Twenty-Twenty
11.381878043950305,0.0,10.462309702698974,Twenty-Twenty
10.800228019180366,0.0,10.876109472205448,Twenty-Twenty
11.398830193329811,0.0,12.291165399367694,Twenty-Twenty
11.675874564139134,0.0,11.378628807071063,Twenty-Twenty
11.294680800777124,0.0,10.638449682960825,Twenty-Twenty
11.414412501242044,0.0,11.648550554225265,Twenty-Twenty
11.426455157428158,0.0,12.030718953945774,Twenty-Twenty
11.064669086604006,0.0,11.035974433557394,Twenty-Twenty
11.39257193280762,0.0,12.902728235866087,Twenty-Twenty
11.848733761930953,0.0,12.099241684310282,Twenty-Twenty
10.97930632098857,0.0,12.857673474240578,Twenty-Twenty
11.030264059832513,0.0,11.963976790645695,Twenty-Twenty
10.63664291090546,0.0,11.825118140587994,Twenty-Twenty
10.09892749695835,0.0,11.359198452115612,Twenty-Twenty
10.621735778531685,0.0,10.004502111795494,Twenty-Twenty
11.404680956753271,0.0,11.606164699071229,Twenty-Twenty
11.47270208791184,0.0,11.424695134306267,Twenty-Twenty
12.9377218282981,0.0,11.265925130963286,Twenty-Twenty
12.696544457013927,0.0,12.483720840725095,Twenty-Twenty
12.136660166406157,0.0,11.058674530130126,Twenty-Twenty
11.831969567359186,0.0,10.836091689284347,Twenty-Twenty
12.164708735713054,0.0,11.101623780113568,Twenty-Twenty
11.334588004955686,0.0,11.213799769746503,Twenty-Twenty
11.152562948761796,0.0,11.589855877078632,Twenty-Twenty
10.94421408943976,0.0,11.393808717290389,Twenty-Twenty
12.551786268097043,0.0,11.495656694839433,Twenty-Twenty
11.379481652562566,0.0,11.555621719014932,Twenty-Twenty
11.558611476600696,0.0,11.096180425666212,Twenty-Twenty
11.446897129817195,0.0,12.077678342927895,Twenty-Twenty
12.243550922268891,0.0,10.849043515334222,Twenty-Twenty
11.253355799413361,0.0,12.184897201714406,Twenty-Twenty
10.918965653830911,0.0,11.55808715091076,Twenty-Twenty
11.576700908153265,0.0,11.167566916483954,Twenty-Twenty
10.854184401115639,0.0,11.746193809071656,Twenty-Twenty
10.253026634119875,0.0,11.238115848835688,Twenty-Twenty
11.05250327235065,0.0,11.934688887247882,Twenty-Twenty
10.97755675194555,0.0,11.222792828238054,Twenty-Twenty
11.268417193614617,0.0,10.74743188429872,Twenty-Twenty
11.554796457650419,0.0,11.363124841478324,Twenty-Twenty
12.000325005336558,0.0,10.659939797922771,Twenty-Twenty
11.90235462437311,0.0,12.119846838728964,Twenty-Twenty
11.230228873067652,0.0,11.144453802112391,Twenty-Twenty
10.521534002742737,0.0,10.013783033626336,Twenty-Twenty
11.706747997239408,0.0,11.12022126580523,Twenty-Twenty
11.050086207605954,0.0,12.349815561996817,Twenty-Twenty
11.127551022446537,0.0,12.345046722151093,Twenty-Twenty
10.882764065253046,0.0,10.84994974295911,Twenty-Twenty
11.373552332867755,0.0,11.151250316512495,Twenty-Twenty
10.999778922346113,0.0,11.732710426417563,Twenty-Twenty
10.632664966768592,0.0,11.494023446208164,Twenty-Twenty
11.051321186996374,0.0,12.185408938251063,Twenty-Twenty
10.67709018977989,0.0,11.249117287732977,Twenty-Twenty
10.896563415700982,0.0,10.123310881945699,Twenty-Twenty
11.500285236040074,0.0,10.634949430369028,Twenty-Twenty
10.898510915739287,0.0,11.612163624720884,Twenty-Twenty
10.628244897142686,0.0,12.270769420085722,Twenty-Twenty
11.54454351219126,0.0,11.338256961072391,Twenty-Twenty
10.575013375189217,0.0,10.985457062368763,Twenty-Twenty
11.358095656257145,0.0,11.771587567016192,Twenty-Twenty
11.145415704580873,0.0,12.49047401934318,Twenty-Twenty
12.089249937363547,0.0,12.230879164501044,Twenty-Twenty
10.770462887553418,0.0,10.395430891736263,Twenty-Twenty
11.921090749747579,0.0,11.717355658564706,Twenty-Twenty
12.122191082945772,0.0,11.59312916053657,Twenty-Twenty
11.526442536615127,0.0,10.839243498288424,Twenty-Twenty
10.78038043769194,0.0,10.456721589137118,Twenty-Twenty
11.508535524530942,0.0,11.724250003808542,Twenty-Twenty
10.749751650172096,0.0,11.850042661465901,Twenty-Twenty
10.873695299689038,0.0,11.770160125384102,Twenty-Twenty
11.959074341220427,0.0,12.506100763479314,Twenty-Twenty
11.437221624658246,0.0,11.776583748724475,Twenty-Twenty
10.919326714789756,0.0,11.817421343798825,Twenty-Twenty
10.891156984514245,0.0,12.693932005775778,Twenty-Twenty
10.956968201538407,0.0,12.429577270400125,Twenty-Twenty
11.427525648617664,0.0,11.583703164940012,Twenty-Twenty
11.422745758628817,0.0,11.174938896856155,Twenty-Twenty
12.203368925796447,0.0,10.783658903000696,Twenty-Twenty
11.170818429195906,0.0,11.527140903985108,Twenty-Twenty
10.909036687348433,0.0,10.319918135847628,Twenty-Twenty
10.74016758145464,0.0,11.61631778526276,Twenty-Twenty
10.733374015808279,0.0,12.34656691946733,Twenty-Twenty
10.48796596041896,0.0,12.357306238375916,Twenty-Twenty
10.328054724039204,0.0,11.163004075126679,Twenty-Twenty
10.721588966019338,0.0,10.593979281337857,Twenty-Twenty
11.452755020509658,0.0,11.98968581894196,Twenty-Twenty
11.782564991601179,0.0,11.44622154172308,Twenty-Twenty
10.671673681144338,0.0,11.176006493687733,Twenty-Twenty
10.937450249710215,0.0,11.311193476558422,Twenty-Twenty
10.961834699746271,0.0,10.271624877576505,Twenty-Twenty
10.835484685563264,0.0,11.847494298848966,Twenty-Twenty
10.511334343151104,0.0,11.3943642921334,Twenty-Twenty
11.710346023654782,0.0,12.668082363686695,Twenty-Twenty
10.983523756597727,0.0,10.464269204148314,Twenty-Twenty
11.403205042489052,0.0,10.321893191799216,Twenty-Twenty
11.342568951375963,0.0,11.546649772875499,Twenty-Twenty
12.227441742304057,0.0,12.72276261366305,Twenty-Twenty
12.163560143229915,0.0,11.091930505534668,Twenty-Twenty
11.731616439773086,0.0,9.931289667028953,Twenty-Twenty
11.012426524565857,0.0,12.824856303193162,Twenty-Twenty
10.98507026857775,0.0,12.431853607906818,Twenty-Twenty
10.674399541793564,0.0,12.192068729540454,Twenty-Twenty
11.020397445086635,0.0,11.932998738456488,Twenty-Twenty
11.721743478915181,0.0,12.336990649356826,Twenty-Twenty
11.981115386642852,0.0,11.954439632082568,Twenty-Twenty
11.124918189811893,0.0,12.186305303624415,Twenty-Twenty
10.281890272262647,0.0,13.768833164028447,Twenty-Twenty
10.75340310613445,0.0,10.206041050464513,Twenty-Twenty
10.719679414146546,0.0,11.986726604410185,Twenty-Twenty
10.72070999093159,0.0,12.641925518238125,Twenty-Twenty
11.458696170413946,0.0,11.422664294148847,Twenty-Twenty
10.63352894292033,0.0,12.275775423830074,Twenty-Twenty
11.62571815553433,0.0,10.452145928160576,Twenty-Twenty
10.928382038965092,0.0,11.568734238818429,Twenty-Twenty
11.639774659027074,0.0,13.375864394415128,Twenty-Twenty
11.261393076866103,0.0,11.616687454960132,Twenty-Twenty
10.567334654361378,0.0,11.771611175710888,Twenty-Twenty
11.360776010262452,0.0,10.919502504104818,Twenty-Twenty
11.342366507527451,0.0,11.090811104113422,Twenty-Twenty
11.01949730349527,0.0,12.667975346218606,Twenty-Twenty
11.8268883687454,0.0,10.45666121250432,Twenty-Twenty
11.207202706797672,0.0,11.2385024865921,Twenty-Twenty
11.392844402697738,0.0,11.987457897773128,Twenty-Twenty
10.931430286089721,0.0,12.041910388091605,Twenty-Twenty
10.006583992123373,0.0,11.288512304737822,Twenty-Twenty
10.93811649804781,0.0,11.48269190878399,Twenty-Twenty
11.163575827704495,0.0,12.00073039683657,Twenty-Twenty
10.922534510721514,0.0,11.886920695109325,Twenty-Twenty
11.166479107067104,0.0,11.728676756274476,Twenty-Twenty
10.854810353092786,0.0,11.377847517657445,Twenty-Twenty
11.45482858993418,0.0,11.161482335842772,Twenty-Twenty
10.581931730016692,0.0,11.398881506310277,Twenty-Twenty
11.405193746185313,0.0,12.420731066656854,Twenty-Twenty
10.932812399736825,0.0,11.359696455982801,Twenty-Twenty
11.628034426714061,0.0,11.767799436978542,Twenty-Twenty
10.969195112686599,0.0,12.171861553560317,Twenty-Twenty
11.51483903480036,0.0,10.684258170255971,Twenty-Twenty
11.1880978636263,0.0,10.536634740989946,Twenty-Twenty
11.169216759309924,0.0,10.891548550220525,Twenty-Twenty
11.36957371114751,0.0,11.767903045030923,Twenty-Twenty
10.909339028716854,0.0,11.2000074511025,Twenty-Twenty
9.96888634384481,0.0,10.451124946356531,Twenty-Twenty
11.929866992939152,0.0,11.17847272030944,Twenty-Twenty
10.715028012591372,0.0,12.06784671835562,Twenty-Twenty
10.883560952938481,0.0,11.532034464861082,Twenty-Twenty
11.507629808391783,0.0,12.68926535822285,Twenty-Twenty
11.301669396449265,0.0,11.110750220933992,Twenty-Twenty
10.746986520363922,0.0,11.037468677110734,Twenty-Twenty
11.024453822448114,0.0,12.496655824806801,Twenty-Twenty
10.722664832403291,0.0,11.865054304990634,Twenty-Twenty
12.216610170880532,0.0,12.093237670473226,Twenty-Twenty
11.681380829360092,0.0,12.76572420839746,Twenty-Twenty
10.86794114642517,0.0,11.63990971513313,Twenty-Twenty
10.770531457831474,0.0,9.986792915367875,Twenty-Twenty
12.083578056538848,0.0,8.97246474349428,Twenty-Twenty
11.373239469150677,0.0,12.33213851286033,Twenty-Twenty
10.167468349882993,0.0,12.298144363574329,Twenty-Twenty
11.220939284280947,0.0,12.069133389572695,Twenty-Twenty
11.387807441193894,0.0,10.708887569499485,Twenty-Twenty
10.259386180857254,0.0,11.754321937707207,Twenty-Twenty
11.10898636275638,0.0,11.576728983521852,Twenty-Twenty
12.596254784388085,0.0,11.334221078457215,Twenty-Twenty
10.147759212879672,0.0,12.161018561622086,Twenty-Twenty
11.012362999774716,0.0,10.515020241559196,Twenty-Twenty
11.041600021343646,0.0,12.437922792306594,Twenty-Twenty
11.824725978352056,0.0,12.518721974809768,Twenty-Twenty
9.738265291545371,0.0,11.487027828559384,Twenty-Twenty
10.874642518728882,0.0,11.572236681866887,Twenty-Twenty
10.185293806279752,0.0,12.304464742635936,Twenty-Twenty
11.294523807738415,0.0,10.355974744113448,Twenty-Twenty
10.617252952791272,0.0,11.389997581444398,Twenty-Twenty
12.137032651987337,0.0,11.845898929387594,Twenty-Twenty
11.240185159589721,0.0,9.920323415396613,Twenty-Twenty
10.764829673700573,0.0,10.399111868892856,Twenty-Twenty
11.696699469475165,0.0,12.14475658807339,Twenty-Twenty
10.938950009722886,0.0,12.530791302336556,Twenty-Twenty
11.077126857638028,0.0,12.4863692356485,Twenty-Twenty
10.96614636415999,0.0,12.460340778121928,Twenty-Twenty
11.038680356934806,0.0,11.112019516097762,Twenty-Twenty
10.698087311100418,0.0,11.405021066925203,Twenty-Twenty
10.29361042864709,0.0,11.463767331738755,Twenty-Twenty
10.517197481856073,0.0,11.043493808879841,Twenty-Twenty
11.074121155962269,0.0,12.760275953741571,Twenty-Twenty
11.317298783713513,0.0,11.28991693274863,Twenty-Twenty
11.292399418268175,0.0,11.354083461194111,Twenty-Twenty
11.763125768946999,0.0,11.994376720571777,Twenty-Twenty
11.383132979850991,0.0,11.809303886924358,Twenty-Twenty
11.170014880082453,0.0,12.146883443259402,Twenty-Twenty
11.43361119634919,0.0,10.956845889026287,Twenty-Twenty
11.204383283779208,0.0,11.663873884202182,Twenty-Twenty
11.231720606879659,0.0,11.589578869038347,Twenty-Twenty
11.332011681683309,0.0,10.577771133237325,Twenty-Twenty
11.452981087027519,0.0,12.097353322677108,Twenty-Twenty
11.26400079201821,0.0,11.313485327816354,Twenty-Twenty
10.671615519814615,0.0,12.35066714628567,Twenty-Twenty
10.983292077214589,0.0,12.614160134666264,Twenty-Twenty
12.531214037274204,0.0,13.135995314461436,Twenty-Twenty
11.086019669013268,0.0,12.20908962633703,Twenty-Twenty
11.259839477547617,0.0,12.358382767577165,Twenty-Twenty
11.52516145212237,0.0,12.892215035906434,Twenty-Twenty
11.819672381211873,0.0,11.346828094237038,Twenty-Twenty
11.634102785082154,0.0,12.797858903566226,Twenty-Twenty
10.114971648248238,0.0,11.679982162844745,Twenty-Twenty
11.175312257482588,0.0,11.22551217059919,Twenty-Twenty
12.362106091153187,0.0,11.41157771696278,Twenty-Twenty
10.728931873516304,0.0,11.751478197792608,Twenty-Twenty
11.193056602899462,0.0,12.873446815622446,Twenty-Twenty
11.431473893518968,0.0,11.630786187644421,Twenty-Twenty
11.11978649036593,0.0,11.52258741424583,Twenty-Twenty
11.457505161947157,0.0,12.255965215561192,Twenty-Twenty
9.676935106532895,0.0,10.680988059689366,Twenty-Twenty
11.161811501824149,0.0,9.663397795800364,Twenty-Twenty
11.057770107171228,0.0,11.687334019844432,Twenty-Twenty
11.748050836398477,0.0,12.59206528627535,Twenty-Twenty
12.033647986226113,0.0,11.414718349708677,Twenty-Twenty
10.148989365377197,0.0,11.669311665510323,Twenty-Twenty
11.04512216262947,0.0,11.527720651026495,Twenty-Twenty
11.170634805802264,0.0,10.639741836898798,Twenty-Twenty
11.108813442430959,0.0,10.35793725595145,Twenty-Twenty
11.178498608715946,0.0,12.00741002514333,Twenty-Twenty
11.725579991025228,0.0,11.359748510222287,Twenty-Twenty
11.069148111980017,0.0,10.630945888930656,Twenty-Twenty
11.043410986167817,0.0,9.751827884962902,Twenty-Twenty
