N,P,K,temperature,humidity,ph,rainfall,label
22.383806526942415,17.80491946439055,42.29419286724381,21.713231460773326,90.89538070926325,6.402864390298353,109.43649359324371,pomegranate
16.930602919785994,21.332082510898893,40.78017669593962,22.105457174111493,90.31963609909711,6.330819109646203,105.28218933204242,pomegranate
22.936891842454713,17.666629418124625,41.27414916525518,22.07063281322108,91.14297580108556,6.547412980052362,105.38760382322266,pomegranate
21.197561740248474,17.988342630637227,41.26997394848254,22.229165894304614,90.63664784607535,6.389028932476118,106.73575105155234,pomegranate
17.231394849909066,14.761059087898184,39.67288157048805,20.86870507799151,88.90671373484624,6.446346950310377,107.99231824624503,pomegranate
18.749652275785074,17.644575045448324,39.34801001953657,21.62788957115789,89.42849549514241,6.419907284737633,106.20683721881213,pomegranate
21.52469442237333,17.49333942668388,40.55233363301108,22.425099860549967,90.40344385287139,6.547005165891103,105.73335589419743,pomegranate
17.00439178366006,21.194650571249884,40.67331747738722,23.061351848947965,91.57032748296442,6.473347481033564,107.30957332493452,pomegranate
15.242026048063444,17.69550785402141,39.838560573257695,21.44516613671257,89.34701791024102,6.488385354036558,109.0021466089999,pomegranate
22.402652844096064,18.035449141148703,41.132604154546286,22.067292235838654,90.09099822495507,6.413966126913509,107.35477404107436,pomegranate
21.33447780340656,19.0595383636547,39.54725169564862,21.323638145256695,90.3848222487735,6.492377578416159,107.25645483075988,pomegranate
14.585023968901343,21.52240257197879,41.15496416936053,20.522384000813382,91.26108423630328,6.398357816028412,107.69346550925452,pomegranate
23.178510869881595,22.41237452969147,41.12244709716343,21.99738141200371,88.95935674626313,6.130398685791357,108.2912127977623,pomegranate
23.949981714729702,16.944575151144676,39.96454335754824,21.468983724901065,89.6305247219101,6.587677665142976,107.71812168463697,pomegranate
18.00249232031576,24.63962492984262,38.90490628010861,22.200507710213245,89.23627236602363,6.4059573646911145,107.65754995947746,pomegranate
22.06704455692104,18.171165827880206,39.876135889199546,21.65311343996231,89.21001499616517,6.522407566969756,107.77280992685502,pomegranate
20.517242106047416,18.595878037322827,40.03451188885202,22.615979403107655,90.99168438655354,6.637787869386646,107.85207850680032,pomegranate
23.99023359889753,17.827873103924368,40.027256981613014,22.628886857764055,90.84048230303014,6.386344172821412,106.61966065086628,pomegranate
18.097935161625337,17.23218707130077,41.77902249993984,22.34091767788654,89.47622207090797,6.275085204604372,106.85239811688056,pomegranate
16.75468122040591,18.38055676437238,41.224059141763775,21.198097764695078,92.06637186285856,6.290079766467278,106.30454105661832,pomegranate
25.260733017870322,21.678181108490552,40.044091743262996,22.090248117075518,90.47015728865351,6.449330444559648,106.40231798694983,pomegranate
9.475020263152539,16.877908597524954,41.862410194436784,23.06595225715029,89.9035414667852,6.287917523615958,107.77001897819284,pomegranate
20.531673637376358,20.081321167619233,37.91080785476664,23.927981537783687,91.0855160941876,6.399996323146131,106.90437146229503,pomegranate
22.60724401141661,19.847898963055368,40.29383948394841,22.14121646373349,90.02995003444597,6.488427478029879,108.15936244837032,pomegranate
20.16955589173162,19.39474429233645,41.47728006667966,20.78070589958688,89.4491294504329,6.43308828343768,106.89447812926416,pomegranate
17.370899730697843,21.603907420894096,40.074460227334356,20.6270747792957,89.76663194828637,6.4377407799259325,107.56291679477975,pomegranate
20.97476614310679,19.80134514688464,40.08369044227629,21.048160772820104,89.75154477601997,6.33734181722347,107.28080073195537,pomegranate
21.486277293609795,19.645576932508508,40.95971347873064,21.583614495548495,91.40415923171214,6.528383630802967,107.62592963927884,pomegranate
21.153845239419258,17.252372379551307,38.291370756694526,21.436265361044843,90.75913198130446,6.44099990497107,107.40958773308398,pomegranate
15.660674614606629,14.41547741734949,41.50638174738441,21.700234809984977,89.76137931096811,6.330135851239345,108.61812283012017,pomegranate
22.206173451924247,16.606393322504335,41.2695479411054,21.741818647060608,89.60793988318221,6.385877930659186,106.84806902591644,pomegranate
13.870089565302132,20.470069932870846,40.009193858880074,22.246376816495655,90.3689779613603,6.510055655526255,105.75129465510221,pomegranate
15.589056143737483,20.01183239701218,39.050107855377206,22.084775981696406,88.94658690360657,6.431596549329032,108.9268828881601,pomegranate
21.802090496008343,14.648367674146765,40.98188236219546,23.04399332136662,92.49656767457756,6.499222994965533,106.34330484854412,pomegranate
20.515384686837933,22.287147113515648,40.03977966325856,22.528282454278138,89.4137622974209,6.484076297331109,105.36598924629199,pomegranate
15.272699553032023,18.73643535456374,39.87940345927498,20.976954353996327,89.70193926147077,6.477780335939168,107.4535449630003,pomegranate
19.100666722004974,20.37219726558933,39.89777679833179,22.737490600735814,89.28688688889471,6.7134608349253435,108.49522971136604,pomegranate
17.522443127518684,18.108808723938836,40.39809634081404,22.234105991384432,91.05336543793223,6.231498172983907,107.90840582880293,pomegranate
10.858367673228045,18.357064724483497,41.532827964426204,20.899516877089006,88.76981081372338,6.461728653180958,108.73356581208569,pomegranate
20.101718006087765,14.528964989643352,38.67862219927411,21.90254073592739,89.12584590338659,6.449326590909788,107.69868409750599,pomegranate
17.0161229944003,22.771878310864885,40.747230767827446,22.639801781228012,90.90589194329281,6.407043103918951,107.35954517208988,pomegranate
17.74342015042989,20.259466259948255,39.61827165219684,22.979652497053983,89.49322147059284,6.460796748715984,107.32946240027486,pomegranate
17.16361399951386,23.564378849374656,39.81053073399523,21.636144746037345,89.56250980432283,6.435223386754724,107.44044750793857,pomegranate
14.633295922360304,17.809506866083407,40.764717292978766,22.517611146649763,90.14584939582312,6.437870776575969,107.2148814419985,pomegranate
16.968109579446356,16.712032195503237,38.79369783359598,21.37288759744299,90.89188020499574,6.366590458494635,107.22788995904868,pomegranate
17.486530440282422,21.50853474008704,39.36532026666973,22.02122516896494,90.06746423017346,6.439187828298515,107.74068559089116,pomegranate
19.08638620334201,20.507503777011284,40.183380508460495,22.99245605615534,90.16320996512131,6.177991216340698,108.08287989806657,pomegranate
20.354202356108924,18.82212665527567,39.9738315963498,20.438161300610105,88.47514082084155,6.67210283762774,107.01987380495264,pomegranate
22.52515886499088,15.19734013043068,39.25752629591036,22.28703867740913,90.03861243705687,6.5084522648694305,107.51660112622815,pomegranate
18.083900204894142,17.242879431615627,39.123648449443245,22.76629903302948,91.45413044190265,6.276012387440891,106.56943734485462,pomegranate
17.55357581482387,19.504475802648628,40.04457449516364,22.168477374779368,90.08375486828,6.412269181054787,109.62444683688145,pomegranate
16.881950383178047,22.38446823694764,41.52641410445118,22.171504566011684,88.49269882209495,6.433751348945984,107.08137762441456,pomegranate
18.94604920818483,16.394241371005666,40.898073842626,22.489809861168276,91.11734736751856,6.37281859488241,106.60822388785,pomegranate
20.20121815817866,22.641831115687104,40.273133475273774,22.13722017087716,89.92635637802111,6.354933849113004,108.10022203641162,pomegranate
18.468505920279306,19.644291889116,40.67175011301936,22.06786542866238,90.59840440790663,6.303393926068651,106.7345148885883,pomegranate
18.708664615219895,18.70886419906615,39.73476972318282,21.997361420744376,90.89541055521924,6.604273557316532,108.75513554639392,pomegranate
13.893086901122565,16.172549843380263,39.9464689930008,21.890983917363474,89.92339399947959,6.34768373378243,107.26402417752296,pomegranate
20.699485740183636,15.803276193794858,42.34208043156777,21.851737487964026,91.01631967905207,6.343648610040989,108.0273234644232,pomegranate
19.24887430890751,20.648868131865953,40.02926305932455,22.864831964281812,88.86067022342732,6.569159483020556,107.6315625857063,pomegranate
15.015332314012685,23.076189727336995,41.8920194090801,20.46513288565987,90.27536602652633,6.53322362123475,107.91210797129054,pomegranate
24.606727729442696,21.64798990555737,40.4512781029359,23.345071744807214,90.9196797784047,6.377354859358105,107.04867230351859,pomegranate
23.57641526124855,16.992646172087593,39.83720366407772,21.679267493996804,90.42699541962966,6.400645902108027,106.38451915729998,pomegranate
23.268815450611996,17.853767292401407,42.04781819947079,22.03905472920706,91.19973071213826,6.522194013148366,108.67070259003319,pomegranate
21.028901757630045,19.27118374149978,41.2046682655281,23.483323195285433,89.89679370163981,6.546385894175631,107.52388664807204,pomegranate
20.78558304089803,18.843432256311385,38.24679889826666,21.7053368023742,90.97283856544409,6.316340133245789,108.32837809912088,pomegranate
19.565014982870846,18.325616591542683,41.034147202213965,22.288621029249736,90.48200656562646,6.578968969781674,107.7048539550248,pomegranate
12.644452715682448,17.912004386154624,38.568282236576366,22.272955871658635,90.88522309930725,6.568028287396339,107.95327091398424,pomegranate
22.533882842975018,15.255914441333223,40.11213129619144,20.901299420429844,89.82174349610479,6.667492365660232,108.47803013864419,pomegranate
21.376946110041967,18.3474912633303,39.305987576454065,21.961636589549936,91.06703696031303,6.489608458883812,106.15110858531553,pomegranate
19.265983180406486,14.509661138206397,40.94167873596305,21.379135285353513,89.08864916738825,6.549777845918689,108.01431897137086,pomegranate
19.749698796178436,23.607287119137485,40.787748343602,21.41094044139706,90.56563911039686,6.38698899241738,108.62875134030006,pomegranate
21.706218177391687,20.995307047270273,36.710467507655515,21.946132508428477,89.99831115799395,6.026444002993046,107.01538484736493,pomegranate
23.26853828457294,18.724294320987372,36.78390669526736,21.35559095222249,89.06750324360223,6.505262701324082,107.72655902066239,pomegranate
14.715127574643368,16.08662599629746,40.37309815800763,23.537576968676266,90.75538885550105,6.988732575345719,110.15322020933733,pomegranate
33.97769556512176,26.838446848209202,44.00209124317116,19.802447337598018,91.58905309607208,6.908223937161615,110.76896931772774,pomegranate
11.09027034937699,22.63505042109213,40.392460713544224,25.098058923007024,86.98944063579448,6.126681839225245,103.33452312058141,pomegranate
20.329774430306934,32.12906016051918,40.102416574209784,22.016174063350938,91.3693544002502,6.3834456154606265,108.37625798300951,pomegranate
22.829032401528654,13.75284827023766,39.98182007000441,23.147415955536655,92.22461063434643,6.939751703412497,108.30540335238015,pomegranate
22.461344340242885,23.18351440446611,38.76694448577833,20.715638036222053,89.84339009677,5.927826033646687,108.47093500179673,pomegranate
29.459561958138487,14.553716026329276,41.26577653965307,20.72737231915391,87.82746859725444,7.237432708260361,105.20699848566935,pomegranate
5.956394851811359,20.018945629065765,40.861497656301694,23.015562764821684,94.64941026339206,6.123599004898434,106.1886257142868,pomegranate
35.10947880620486,24.300123622868817,42.15118965600233,20.796673690193526,92.67064750776268,6.744988899798548,107.96746214323834,pomegranate
12.96566737971257,19.380559611647637,44.20962546924469,19.906896309040732,88.31750585769048,6.182315567029118,106.57686911829707,pomegranate
18.71115196792533,24.415054919524643,41.32950156036185,21.945231311052883,90.75166559696821,6.674529417005952,103.63315507389548,pomegranate
29.686701459681693,13.865985597395568,39.13393722459768,22.43873879715446,89.95504399963359,6.6206362696896965,107.85695434289883,pomegranate
15.949444624254793,27.784801525802436,41.92793719167987,22.37110429921738,91.69099003474211,6.151831389962842,112.56580390216523,pomegranate
7.891257507264287,19.418814981403756,39.515060994404074,21.26522296917297,89.09862677910768,6.125730113451464,110.28096541464006,pomegranate
6.709583135963758,24.562760180492308,41.78350844564065,21.16553672781472,91.32949727488574,6.367084851662395,104.97821294537167,pomegranate
7.863029763856451,22.623591083075393,41.67440669680545,22.26501229375704,89.24045512957748,6.354292840635705,106.77437294214623,pomegranate
1.2361329437777613,19.112000328084314,41.47760108559118,21.957176957947997,94.12478082269037,6.034171034606086,105.99714679003196,pomegranate
20.212709957694532,20.190636454335433,35.59721084642711,22.90165455879495,90.68684019295075,5.595811828005629,107.25811205976387,pomegranate
76.99914513196286,46.504948525051326,38.68731955591551,23.94294992771499,83.02248266638857,6.486587372616732,213.9663473405335,rice
80.911118486081,47.11841609926518,38.89687001722441,23.904824061830617,82.64717405337699,6.27131124442812,219.27113442655295,rice
72.69747824473656,46.00133462355271,39.732558251077364,23.374887921585035,81.9820752049003,6.556432869333374,240.94245847134277,rice
80.60362514396776,49.51629241191802,39.28992271408259,23.02232796752811,82.0505610661947,6.289112008879609,215.07837612961498,rice
77.93937691548463,50.20014176736434,40.577834343881456,24.00936958235709,82.32882690472226,6.759597934410519,225.27458614726825,rice
76.44036246542674,50.24625471800192,39.89439858942312,23.280328509055554,82.50767338647047,6.324357108270484,227.56503037932328,rice
76.79602593322183,48.342551013928414,40.05191003677889,24.613609761197644,82.14938440233831,6.354639924802561,250.99141174576835,rice
83.41407607178876,47.923624842227085,38.49029882868019,23.194602855417667,81.8242890787056,6.433876978939414,230.95153029413967,rice
85.62101725358912,43.8533527541009,38.84354983431839,23.83840448748754,82.49470005951727,5.828857644143397,218.3279993619093,rice
78.94751281922919,50.795843573193636,41.538497550871114,23.436745072422323,82.20020880160463,6.232483318033889,242.6952544326681,rice
85.35509618909622,50.558640305016134,39.84436780708391,23.178346429852212,82.27630948184252,6.743890830650572,232.0607749691949,rice
73.39912512880942,46.72624174570001,39.62338307411123,22.579466647839375,82.37155675288271,6.54215944330142,255.31484698630948,rice
75.12622682665072,49.31242408676599,40.72453817957733,24.00597963767402,81.84441299877018,6.17989073574068,237.18102978807474,rice
80.21242070429454,46.25330841885281,41.01161343768229,23.445121575444144,81.46702470190145,6.373801786986286,241.1219484183067,rice
81.1126460043078,48.3726054397624,41.1904622635223,23.009999363511056,82.09252755740837,6.781772126263325,215.94190842341433,rice
79.69802117161466,50.49437382886362,40.943008322856734,24.091594972935304,82.56448579632257,6.185403077818897,250.30773790284303,rice
75.59930602092359,44.87552221330654,40.212822569829115,23.38889825502529,82.36077394997736,6.52480908460445,254.47350178051053,rice
81.44073647493784,46.11315223740289,40.46791391498062,23.18247651663271,82.66138231626414,6.440374611587757,240.30172707954466,rice
73.52345965747182,42.2423798902163,38.54296611863401,24.75317282388192,81.78426518832137,6.594347128292611,229.57745670061453,rice
79.03179771604108,47.47394637346692,41.32285364394179,24.045519118061524,82.43665866447185,6.724499435952367,229.66707085866489,rice
83.70974754771792,49.71742986644902,40.656537595794575,23.59486788617501,82.08673777625474,6.224882978596035,227.8771867719924,rice
76.6113162715067,48.44997570713633,39.66818493833117,23.952219547297346,82.48042233827951,6.181083121499607,224.97006818923967,rice
79.07244893566029,45.74180914860908,39.09184768735264,24.72265264997785,81.62035708325008,6.892004955076762,239.15294307409465,rice
83.41619088092204,49.63924237625499,40.41529939904837,24.70202190844477,81.81223770769134,6.389408879693219,227.40741057575465,rice
73.82584666238695,46.011873464780614,41.52505144551,23.58362479925538,83.1168359339435,6.906478519055487,266.9936591128014,rice
86.70288916005599,53.172285548786135,40.157399347090454,23.82847123174369,82.3982799173834,6.425485266995926,237.72078018772572,rice
82.57934936688554,46.47531773060001,38.65238674992975,23.910914810177427,81.97802314169286,6.289579974935738,234.71253297382844,rice
78.55944119923859,50.21245439353787,39.72262548212444,24.39648885166392,82.36048440869789,6.405055461441851,237.80881434279232,rice
75.27191375607582,48.38174658968173,40.62055600114557,24.29313821540898,81.69745206489381,6.075182542715031,230.65856758402353,rice
84.84071410630057,48.10404088097135,39.18528557440005,22.80393765332738,81.98177427613622,6.252157519850019,245.80632520194433,rice
83.51024508701185,45.090168471148765,40.53568586042279,24.085891481717987,81.77085042643361,6.406141693138475,239.68731536942406,rice
80.47363100970213,43.523469368670156,39.985945618850494,24.077060319354953,82.94496152140125,6.271242588335981,230.569738403913,rice
79.14321892505131,48.27061557256313,39.95574915866588,24.057586370828098,81.79403852127379,6.516988399120434,228.54553770549816,rice
79.37752476246537,51.63053681062173,38.63416302497914,23.519029881259957,81.73044147446204,6.460769560442479,246.96485937390094,rice
80.4965839698899,47.303209550102544,41.04410846360453,23.890734308481264,82.62155865480298,6.590414711756055,206.5916541666878,rice
79.61587877809357,45.02335744685463,39.13700822247531,24.58791783173479,82.11333640174281,6.861911532281721,221.69945227747553,rice
76.0154495093796,49.38790677867616,39.56827876553933,23.876611830394836,82.22503337292756,6.3925917580351115,233.0512706229247,rice
80.53175956414816,49.10163862235169,41.2969070972196,23.56592480046483,82.10532279627661,6.304987316327577,251.30158463757147,rice
82.35818380404723,43.07646169349029,38.152572671649516,23.183510223161097,82.3707517274182,6.417752453651252,241.47692233509676,rice
79.26272049098401,50.89396429337454,40.55243067995134,23.736605966404824,82.76017989965484,6.0452206145413685,235.3059034568154,rice
80.38166073578006,49.0077233890182,38.354050444382395,23.53064503650236,82.44322335346533,6.535508135088452,248.38348053402035,rice
82.61268193715755,47.43570421756044,40.46657558107199,23.56662491884027,82.33527596167897,6.608758384863454,235.71507953783225,rice
81.1842558902166,49.85973389342751,40.499446947049655,24.440987246707582,83.26360969771119,6.587571409176246,231.43554461646036,rice
81.7199692832296,48.69179806951679,40.41225145651201,24.600367582802978,81.55620792858879,6.774573468645748,255.2173647925752,rice
81.92107669519088,48.98424227598684,39.6564222252667,23.693185933446323,82.56981019667207,6.571572919135499,243.59544908695278,rice
82.13058733127457,49.71052261556185,40.56527946550085,23.065112995927716,82.62696353260006,6.854075121802394,235.9071896217455,rice
85.25123228001398,45.40464359814803,39.84369430719939,23.29862223887356,82.85969997055065,6.803777283789742,235.1606288089188,rice
84.07700686569662,51.49444412984883,39.84090466577804,23.76840045352332,82.58498540441822,6.231175260014236,237.31374782093658,rice
87.55130912148871,46.39422306165326,40.62465436467319,24.008528994803992,82.20313679507188,6.476586271222147,254.21127410273607,rice
81.86932816397973,49.263327589723794,41.28492221896046,23.512970819306954,81.82734422387342,6.833265270707448,237.58558790077015,rice
83.08497551782054,45.772144149855,40.21339899392381,23.020881569983793,82.29994375522863,6.2760549111921105,227.1522030423755,rice
78.80621689106603,42.14124759648377,38.84482017355242,24.166120990194493,82.42075857588868,6.177755247969022,241.81738889684138,rice
76.75004185818833,49.29212991886149,39.76779239925617,23.49120814936733,82.23407266044435,7.015717637570266,228.37490701167087,rice
80.70003659738065,49.43300788586278,39.019371356188884,22.717820840552033,82.01704565465386,6.600608908505123,232.6627368810209,rice
79.06370513624908,49.73988089303594,39.157313629689696,23.63524635820021,81.62866045558206,6.499431175121865,238.5421784971314,rice
82.73435606317742,44.86403682213166,39.70040015233467,22.910255914191758,82.16809961285945,6.767182514451141,232.88135442040155,rice
75.00629784479227,45.96767329158677,38.44616014312161,22.89971207811304,82.55833611222326,6.091947015339251,239.39420876467457,rice
79.98204022041195,46.319486205214616,40.07094329101082,23.117938552510736,82.63061289569093,6.264428341655516,232.20634592229626,rice
78.08317082131188,49.21507949118096,40.35120677962446,22.091715795174647,82.38100555610461,6.023154555597359,232.6697503088288,rice
79.50323520329322,46.74509751711301,40.31264909398479,24.128133610603285,81.94370074654887,6.238725578619973,235.8110751066463,rice
74.37054889086043,46.44885162066467,41.0614986590751,22.771420382609985,82.12809672258771,6.288881852982273,256.8104019286831,rice
77.96693402819794,46.442133403230706,38.95895836807035,23.695012745945096,82.38778149710636,6.221194132734218,246.35264624980317,rice
80.85915923415925,49.60027038426989,39.579977397644946,23.837524263824662,82.18214592287234,6.761623366348915,237.37718641552794,rice
79.92129881819834,46.49328379610833,39.41396551993266,23.834195665557406,82.62156776211249,6.267606621877838,237.48330390497978,rice
80.54847857557144,48.429855406010475,38.360829221573574,23.125817131036005,81.69163509877002,6.433054320859186,226.91230736524042,rice
78.1157422606022,44.747775978415035,39.51359936687167,23.00432417481084,82.59532245527828,6.535984534277228,237.7266044446797,rice
78.81043850118088,42.74764671913951,39.46501405161109,23.225314614000517,82.37804026617917,6.568380105260343,239.5207874897346,rice
84.40586015731294,46.23224861813599,39.33104955742483,24.321796092026823,82.34354899960996,6.36851113529302,255.17728735596216,rice
81.95561459120918,47.12812644451241,39.26372764285678,24.497684606572086,82.36090174123345,6.431124710122836,243.13833938184112,rice
83.03666123662562,48.88401103228568,40.651301855823895,23.964391433348453,82.50893544359002,6.256749672106174,254.80521492147733,rice
75.4791193235496,48.31368584179123,38.68849837014721,23.6295343639654,82.02972789919946,6.456777257864644,239.69696193264713,rice
76.47072978844541,47.51024392156804,41.10179902978721,22.889662023723346,81.90940940635757,6.623967485989579,236.97896240963837,rice
80.43043849679287,50.00437954175771,39.16816233901807,23.372858884155683,81.99936820424297,6.345172652957884,249.96151050632557,rice
73.80796767186789,44.74792233016384,38.66294095407484,24.54349869369225,82.0113855514185,6.350137496517342,219.57048799104388,rice
78.95186642321536,49.63494737949604,40.093576099507175,23.62360184381366,81.60694029520832,6.349842678254718,237.6925061883657,rice
76.34383491336335,49.13306766878751,40.652267878307384,23.367183421818844,82.58167355142061,6.400164136900357,247.9823499282091,rice
87.16289097516,44.98638351920334,40.550108827767964,24.484553587908543,81.85978312698552,6.2928437249279225,230.14873141479032,rice
79.41525469701818,46.734882854593316,39.69474615713453,24.199986867296673,81.46612645057373,6.200883697174426,243.07303041763583,rice
81.86639277243785,45.069678036459024,40.36469259619293,24.49790050147115,82.25196005357394,6.1930274495911615,245.182246959121,rice
86.05056706652246,45.478527352955915,39.9046929474835,24.353652980613873,82.32190832725672,6.022531107677107,240.7427943841043,rice
76.39037303661755,44.5664943808542,38.34292985353335,24.414744495166083,81.91763989641507,6.502340778778235,242.13713472809368,rice
80.4685667176702,48.28331456498337,40.20678937071371,23.77348639785392,81.9493627589674,6.229607317284476,235.1011109845099,rice
79.43891376314322,48.598127345104174,40.84369346582833,23.898901804664867,81.92777888204546,5.922479813706106,228.2706356580684,rice
75.08291662680647,45.84792980810714,40.08413652847647,23.740758232036367,83.06350277560556,6.536873199641111,255.82176247298474,rice
82.4469054541472,50.15474241371355,39.55278420964696,23.034546038918364,82.08178266379258,6.4227337181530135,229.7188993140982,rice
76.3105209344838,48.568526315166004,38.981379665407104,22.75485045455962,81.79535779800713,6.371426765361747,225.98698632544057,rice
79.0744886261655,49.00394751566979,40.3777215151093,23.286637069743417,81.71797568496564,6.292727776134304,242.9260906375673,rice
83.06922725998078,48.416874830758346,40.931889312524724,24.743076141206863,82.06720112223945,6.768283706916728,233.50069805462743,rice
83.53636136937841,49.26037234688972,38.12257681929722,23.1005311862811,81.75314600775621,6.014517332458219,245.22710814557203,rice
87.2866754037472,46.968932296140245,40.624946410525,24.594035541672604,82.36146966642232,6.419633536982328,233.65358739723328,rice
81.81198504258973,49.654327974408666,40.27816628882427,23.949820337730877,82.25103396978874,6.0581235016394155,245.4164134750383,rice
75.29695848033012,49.048866701765995,40.537957875116085,22.99437388558488,82.01419358191374,6.914699077648739,235.36343630623603,rice
75.5272548002019,49.479276908306424,39.18707098170459,22.519000235147583,82.49399093912581,6.214091887200237,239.48535388176646,rice
76.9843125503062,49.25712749816705,40.03218500319163,22.111516173268818,82.43537335599649,6.358656675743198,250.75566345880935,rice
81.30302394894275,49.373220576162595,39.24198847821176,23.20787947121299,82.26190738052311,6.342310102491001,249.9459451103536,rice
79.34182388875902,44.67534777381783,39.138542568897165,24.27741657131372,82.20165113914682,6.374573110963145,247.08784344153779,rice
76.61936077383825,42.279302317890085,39.11619377283995,23.836856843307075,82.16665080706312,6.065623991930529,246.63387416130544,rice
80.47456607319826,48.50254436127717,40.240872548664164,22.89803544570005,82.40170086347668,6.63473666151666,247.91210911417227,rice
82.46880088736928,48.79688172598929,38.33438013002497,23.680231308099454,81.86578542850948,6.721148580647026,247.8099461765679,rice
76.49148456805109,47.47096320859809,40.089645083817004,24.2382578159242,81.55982193220218,5.915915222656549,236.57356820666223,rice
70.8391863492074,47.956052844569264,40.39342286969044,24.442576545844553,82.00790981552673,6.462640634776386,242.8835519365194,rice
75.68633721021055,49.75073792044062,40.112477477591135,23.32038436506802,82.33298100087741,6.393339330866095,244.20616131525588,rice
78.601212995177,48.11854277746657,39.321189558878814,23.117828053747154,82.34581120297005,6.218669482373508,244.41712127190326,rice
82.0074649071196,45.765538908879634,40.05894984518316,23.220291264250655,81.59016342172602,6.287746259403833,235.66347682896318,rice
81.75424185988517,47.93449012300442,40.6722482529552,23.09142761252699,82.11253097006289,6.8046743813368735,216.31503605920778,rice
78.27408508411072,45.038963085240084,39.69729711082842,23.424587911437136,82.52904731739288,6.484395928247378,222.74951096586324,rice
77.78708858938037,47.579722419198134,40.52350183057651,25.171930970684787,82.57187123065032,6.1919807451031454,235.21567608291184,rice
81.61549675423105,44.295386332044814,40.97836635949562,19.998304548523777,82.90048313979761,6.132514761271547,233.17151954427933,rice
93.86476708701795,39.60219986149402,40.51278119400845,24.979468720425015,82.46610315742942,5.432817551242905,273.22716501266444,rice
77.87486907130729,44.2438460829607,39.1382125049727,23.068337613288808,80.92231879976681,6.526907879026209,219.79694595554756,rice
86.2865072081991,50.853259754596756,43.70159463792259,23.345424635501246,81.36137008847506,5.521647580676751,296.35211092661103,rice
86.202792678206,43.20115534382157,43.860653889568205,25.893119903269216,80.7395202986104,5.962118834485643,232.55098529045526,rice
69.68739650533894,46.96923411628134,41.548046936630165,21.457759196462852,82.6052907044102,7.144042959829102,247.16053938865397,rice
79.1690445466297,43.35494273313337,41.828239011610286,21.776816357588693,82.54831860327643,6.441161914061882,267.06051828987364,rice
74.33384884117667,44.432332329804694,36.94300712869221,24.399926836966856,81.79191561351084,5.895335425537059,215.14469046491877,rice
85.01097069260004,40.60490794609277,37.47967829912991,25.145935270207257,82.08432370296758,7.013025318271106,226.32274032618164,rice
79.87926524146386,48.56843232372104,43.13974142713076,25.811398488785592,83.58140528857055,6.038776493731161,209.10896439744278,rice
87.14367886043269,56.28659072747326,42.6106863822504,23.710537482857404,83.0986694809558,6.883849743504526,240.26712965500545,rice
81.72416423923237,48.20098462604595,38.01250890788394,22.574484949991422,81.4768369691875,5.442014507494171,240.10025564991014,rice
79.50315783478409,52.398640367904505,42.84142675284643,25.841333812616156,83.8823612837582,5.959901218201601,196.89751648685996,rice
88.76406778926516,56.320574086429346,43.53737066849955,24.47745956947975,80.00715173104095,6.6503037782179995,251.41877824495597,rice
91.82776554331834,56.6209327858468,42.01394540837489,22.734993686097873,81.10507705122805,6.753832255214094,214.44242561725514,rice
93.9545253892468,36.80041586953912,41.206114027024014,24.208582156608223,82.03820238243505,5.856567337963619,179.61945654459595,rice
74.82315420432847,44.33021680743623,42.49028933435121,22.41717804861188,82.78658258508236,5.6308034017292075,249.3559830597924,rice
58.554902895571466,60.83059576017105,39.53751322541204,19.14821945214559,81.4583876723599,5.886979278692441,218.18975332011937,rice
76.41336847511,43.38962723315619,37.945771055176685,21.806452062976945,83.2053100475032,7.164113593952631,229.19727288025013,rice
79.72184538507666,40.45711442524703,40.03739106054294,24.063027362967883,82.02386885539804,6.669038655963471,244.65006351733507,rice
95.44638131300965,19.69716066940158,50.016629980658955,26.01910056654088,85.53328033871406,6.662176097800648,52.854812430141834,watermelon
100.27639998012953,15.365249180793523,49.532880515979336,25.727710885168595,85.28732540041275,6.4460492336069155,52.252489332524455,watermelon
99.56615001053619,18.8967763220075,49.26461863895587,25.84666983592273,85.60474880929169,6.596884193966025,52.50659621579502,watermelon
99.09976491148143,16.626132487088157,51.9663114806234,25.51766142716444,85.82422171133982,6.463579362887874,47.50911501803736,watermelon
94.79349839614375,17.917678326252446,50.90669268315421,25.696131938029747,86.17681064731546,6.52881079089222,49.42172687369013,watermelon
101.66024477072297,17.383438141543813,49.65629496291169,25.712277304572567,85.23077511721552,6.444700587752791,50.47315706082369,watermelon
104.74849530454556,20.12181724826514,50.40426952295581,25.606372501277853,83.88929083203884,6.640937242465185,52.6102862587373,watermelon
102.25451016439128,11.857443519210602,50.260079894827804,25.559344669535424,85.76601956562723,6.4576996208427735,50.378385355167886,watermelon
101.75490073008032,15.25114664554299,49.657779078114125,25.64107274999903,86.34758658665683,6.564034083828708,52.679039678306204,watermelon
99.65867511923132,20.379970702784767,48.51467526341315,26.107513754287346,87.06894446910725,6.534328546180016,52.25108598537997,watermelon
99.2767580613369,16.526222099348267,49.621709810931925,25.579267343106157,85.65347768444045,6.531227371740968,54.282842764519984,watermelon
99.79798873009976,13.634157656814125,51.830447898822484,25.280378302680067,84.66420621063438,6.518720459862833,51.520489595328264,watermelon
93.97136505244391,15.312426342137641,48.76971258314001,25.75032728516008,86.21001068348853,6.392623529457039,52.53868190928324,watermelon
